subject_num,age,trial_num,Condition,RT,ACC,young_or_old
8,62,7,0,412.59940967312855,0,1
8,62,8,0,748.9124232743522,1,1
8,62,9,0,389.73188265878224,1,1
8,62,10,0,332.5507956835962,1,1
8,62,11,0,588.0124165563512,1,1
8,62,12,0,681.0642392578984,1,1
8,62,13,0,335.61817694796076,1,1
8,62,14,0,526.4348125958977,1,1
8,62,15,0,329.89182449640253,1,1
8,62,16,0,440.66205651534125,0,1
8,62,17,0,694.41695511926,1,1
8,62,18,0,515.1762007189435,1,1
8,62,19,0,436.2975398129004,1,1
8,62,20,0,420.6720108013514,1,1
8,62,21,0,332.37943170418686,1,1
8,62,22,0,421.71326552881584,1,1
8,62,23,0,604.3776325016369,1,1
8,62,24,0,418.0379992093372,1,1
8,62,25,0,586.4380073662398,0,1
8,62,26,0,635.5479174784298,1,1
8,62,27,0,347.5988821728523,1,1
8,62,28,0,434.62213806021447,1,1
8,62,29,0,339.458783480835,1,1
8,62,30,0,359.61100778165905,1,1
8,62,31,0,677.85637540456,1,1
8,62,32,0,406.8612812307699,1,1
8,62,33,0,325.2986820874651,0,1
8,62,34,0,405.9049583916446,1,1
8,62,35,0,442.7029991194238,1,1
8,62,36,0,350.0988764623801,0,1
8,62,37,0,360.63287371716183,1,1
8,62,38,0,386.0727103048607,1,1
8,62,39,0,287.0693621017399,1,1
8,62,40,0,406.6298613750284,1,1
8,62,41,0,404.03645124269434,1,1
8,62,42,0,367.65921414436895,1,1
8,62,43,0,362.5032930339997,1,1
8,62,44,0,528.7909039952548,1,1
8,62,45,0,1175.5236310345626,0,1
8,62,46,0,357.3812790764213,0,1
8,62,47,0,319.18907186970125,1,1
8,62,48,0,699.4102231466757,1,1
8,62,49,0,480.8767386722256,1,1
8,62,50,0,343.4079271092811,1,1
8,62,51,0,455.6183004050749,1,1
8,62,52,0,388.76593647021497,1,1
8,62,53,0,498.7982141795037,1,1
8,62,54,0,337.4587661087089,1,1
8,62,55,0,343.19630707194204,1,1
8,62,56,0,522.2516359395254,1,1
8,62,57,0,322.8519921845444,1,1
8,62,58,0,351.392972821813,1,1
8,62,59,0,493.7493761194933,1,1
8,62,60,0,514.8084463014046,1,1
8,62,61,0,374.54989721806936,1,1
8,62,62,0,661.0864525664772,1,1
8,62,63,0,373.60964559388003,1,1
8,62,64,0,316.82606950077917,1,1
8,62,65,0,345.2179173713246,1,1
8,62,66,0,424.60509016089253,1,1
8,62,67,0,359.71392565822373,0,1
8,62,68,0,334.7513091047488,1,1
8,62,69,0,469.9819265226268,1,1
8,62,70,0,372.5275237905173,1,1
8,62,71,0,530.4355320872609,1,1
8,62,72,0,428.098186072309,1,1
8,62,73,0,303.38677940606175,1,1
8,62,74,0,484.3341044968725,1,1
8,62,75,0,412.33438872750423,1,1
8,62,76,0,536.0986605815503,1,1
8,62,77,0,343.27728877506667,1,1
8,62,78,0,351.48570525643595,1,1
8,62,79,0,336.9790324746086,1,1
8,62,80,0,617.2052760017248,1,1
8,62,81,0,497.29813938715466,1,1
8,62,82,0,410.49106837987927,1,1
8,62,83,0,363.2886321879889,1,1
8,62,84,0,357.8878498734575,1,1
8,62,85,0,291.8351434340059,0,1
8,62,86,0,416.76693737277816,1,1
8,62,87,0,316.14083023574455,1,1
8,62,88,0,552.8615158504704,1,1
8,62,89,0,351.12242657094055,1,1
8,62,90,0,353.22749459294283,1,1
8,62,91,0,381.2600705929284,1,1
8,62,92,0,392.84991862372925,1,1
8,62,93,0,409.3222181777304,1,1
8,62,94,0,283.75949559818383,1,1
8,62,95,0,276.3337619275931,0,1
8,62,96,0,307.4523702466564,1,1
8,62,97,0,421.5218584055906,1,1
8,62,98,0,367.62708930966164,1,1
8,62,99,0,444.70365606800755,1,1
8,62,100,0,284.0107713529381,1,1
8,62,101,1,833.3683392575068,1,1
8,62,102,1,476.5144906702262,1,1
8,62,103,1,405.40127360503055,1,1
8,62,104,1,603.8339457531204,1,1
8,62,105,1,529.946358876325,1,1
8,62,106,1,494.55613360431494,1,1
8,62,107,1,486.8461854415104,1,1
8,62,108,1,686.562416437053,1,1
8,62,109,1,690.4137327839132,0,1
8,62,110,1,387.67533115580983,1,1
8,62,111,1,550.1207734211779,1,1
8,62,112,1,347.97763332753163,1,1
8,62,113,1,465.89144210772406,1,1
8,62,114,1,448.41720038798195,0,1
8,62,115,1,461.77780079552497,1,1
8,62,116,1,980.8954121662048,1,1
8,62,117,1,438.3219643536565,1,1
8,62,118,1,486.1335229763565,1,1
8,62,119,1,503.5283490936809,1,1
8,62,120,1,442.27556478655316,1,1
8,62,121,1,532.2222565865349,1,1
8,62,122,1,442.0330760969759,1,1
8,62,123,1,361.39959633474416,1,1
8,62,124,1,536.7385431718892,1,1
8,62,125,1,454.7788052233712,1,1
8,62,126,1,460.7979279451738,1,1
8,62,127,1,796.0758535149387,0,1
8,62,128,1,507.50274234404225,1,1
8,62,129,1,465.75473276272083,1,1
8,62,130,1,495.2677173898718,1,1
8,62,131,1,706.4204566578131,1,1
8,62,132,1,553.2514445433031,1,1
8,62,133,1,610.5527462931705,0,1
8,62,134,1,456.16133700883245,1,1
8,62,135,1,536.2813559440666,0,1
8,62,136,1,457.4961482384116,1,1
8,62,137,1,421.551019557454,1,1
8,62,138,1,408.703999315063,1,1
8,62,139,1,402.1852623541474,1,1
8,62,140,1,405.6932275916044,1,1
8,62,141,1,483.172412437636,1,1
8,62,142,1,602.9477886553266,0,1
8,62,143,1,410.20944014288546,1,1
8,62,144,1,658.5689133429819,1,1
8,62,145,1,490.9843451492057,1,1
8,62,146,1,454.8519836288619,0,1
8,62,147,1,413.12477434849,1,1
8,62,148,1,548.2846564561291,1,1
8,62,149,1,835.416879967497,1,1
8,62,150,1,633.7331613549287,1,1
8,62,151,1,485.0369147496176,1,1
8,62,152,1,406.55250918414464,1,1
8,62,153,1,596.1462878571047,1,1
8,62,154,1,631.9805921672615,1,1
8,62,155,1,444.94312754468456,1,1
8,62,156,1,453.55644777059416,1,1
8,62,157,1,529.5552356806795,1,1
8,62,158,1,445.5406227644736,0,1
8,62,159,1,477.87380719985885,1,1
8,62,160,1,1151.8186172785865,0,1
8,62,161,1,482.1645441321659,1,1
8,62,162,1,590.9058085497106,1,1
8,62,163,1,407.59797342108385,1,1
8,62,164,1,544.1652519025129,1,1
8,62,165,1,396.9380106587634,1,1
8,62,166,1,543.4162247616767,1,1
8,62,167,1,489.68653024475816,1,1
8,62,168,1,431.4227343722331,1,1
8,62,169,1,438.9554365959725,1,1
8,62,170,1,403.1584501678412,1,1
8,62,171,1,542.1902096560036,1,1
8,62,172,1,461.1385144642388,1,1
8,62,173,1,596.186846005407,1,1
8,62,174,1,462.8593829968145,1,1
8,62,175,1,424.2728085196859,0,1
8,62,176,1,607.8618626003237,1,1
8,62,177,1,415.07039088636327,1,1
8,62,178,1,458.5015938088187,0,1
8,62,179,1,517.1221997791152,0,1
8,62,180,1,402.38366628518384,1,1
8,62,181,1,381.4808479886541,1,1
8,62,182,1,532.3432754478092,1,1
8,62,183,1,435.47576189222474,1,1
8,62,184,1,629.7391691422138,0,1
8,62,185,1,439.1855059399253,1,1
8,62,186,1,586.5762943199048,1,1
8,62,187,1,626.460671698159,1,1
8,62,188,1,419.7519235330396,1,1
8,62,189,1,403.7487888641734,1,1
8,62,190,1,713.7546788631811,1,1
8,62,191,1,406.4672704935764,1,1
8,62,192,1,467.70536041414147,0,1
8,62,193,1,428.2003724815188,1,1
8,62,194,1,566.0589511032834,1,1
8,62,195,1,456.9910856150411,1,1
8,62,196,1,516.4220121025442,1,1
8,62,197,1,501.67696891772266,1,1
8,62,198,1,641.4879711144613,1,1
8,62,199,1,634.7961904025319,0,1
8,62,200,1,617.3764957228086,1,1
9,68,1,0,357.73251072454826,1,1
9,68,2,0,352.141685510836,1,1
9,68,3,0,402.86232283320646,1,1
9,68,4,0,374.7206104384814,1,1
9,68,5,0,344.8314717202949,0,1
9,68,6,0,359.1021076074704,1,1
9,68,7,0,497.56230011520245,1,1
9,68,8,0,364.5434077202338,1,1
9,68,9,0,521.2061799120522,1,1
9,68,10,0,388.96905913409284,1,1
9,68,11,0,399.0329559865808,1,1
9,68,12,0,903.3513865677559,1,1
9,68,13,0,379.67188459300604,1,1
9,68,14,0,493.80036915757734,1,1
9,68,15,0,714.37648329742,1,1
9,68,16,0,419.9881047639422,1,1
9,68,17,0,375.14153954836854,1,1
9,68,18,0,402.05753819791954,0,1
9,68,19,0,926.3651590525387,1,1
9,68,20,0,444.751254022162,1,1
9,68,21,0,441.6229276479813,0,1
9,68,22,0,777.5899860680944,1,1
9,68,23,0,325.4194866234688,1,1
9,68,24,0,487.716448095217,1,1
9,68,25,0,393.5641144073456,1,1
9,68,26,0,547.9667568489,1,1
9,68,27,0,398.6263939867104,1,1
9,68,28,0,391.2918020173996,1,1
9,68,29,0,332.6358119622988,1,1
9,68,30,0,308.79090599374314,1,1
9,68,31,0,566.2968962605363,1,1
9,68,32,0,492.75967129787364,1,1
9,68,33,0,914.1992322914105,1,1
9,68,34,0,418.67333279108715,1,1
9,68,35,0,701.3708534404157,1,1
9,68,36,0,491.12745145567015,1,1
9,68,37,0,732.0684723401816,0,1
9,68,38,0,310.22677086752725,1,1
9,68,39,0,371.2033493471689,1,1
9,68,40,0,411.2979087256572,1,1
9,68,41,0,427.847634905969,1,1
9,68,42,0,428.5692172886323,1,1
9,68,43,0,495.55801169607884,1,1
9,68,44,0,426.2481565210553,1,1
9,68,45,0,420.0068612861871,1,1
9,68,46,0,355.26780187499327,1,1
9,68,47,0,450.9833535360212,1,1
9,68,48,0,402.61643007643653,1,1
9,68,49,0,395.3863282382415,1,1
9,68,50,0,398.0822536176424,1,1
9,68,51,0,551.0874171070808,1,1
9,68,52,0,383.47115889450583,1,1
9,68,53,0,734.3205046097895,0,1
9,68,54,0,398.13425529426604,1,1
9,68,55,0,567.0864358930519,1,1
9,68,56,0,444.6680105840582,1,1
9,68,57,0,410.62925511225774,1,1
9,68,58,0,381.20779705186885,1,1
9,68,59,0,529.1664013659467,1,1
9,68,60,0,1382.9970149256608,1,1
9,68,61,0,443.69296646797454,1,1
9,68,62,0,399.2986071476187,1,1
9,68,63,0,448.76570616051754,1,1
9,68,64,0,362.3176123715694,1,1
9,68,65,0,352.35567733409744,1,1
9,68,66,0,376.7067571658739,1,1
9,68,67,0,465.2369216526355,1,1
9,68,68,0,636.0143370807242,1,1
9,68,69,0,426.3551272796309,1,1
9,68,70,0,395.75935017639995,1,1
9,68,71,0,433.1068867706559,1,1
9,68,72,0,473.80004738813716,1,1
9,68,73,0,559.9378750200419,1,1
9,68,74,0,984.4406326962345,0,1
9,68,75,0,553.5290580458627,1,1
9,68,76,0,327.8196163809641,1,1
9,68,77,0,377.0042494801317,1,1
9,68,78,0,357.1248073127371,0,1
9,68,79,0,383.46668083974197,1,1
9,68,80,0,387.14015698605726,1,1
9,68,81,0,404.43101629864265,1,1
9,68,82,0,404.2422207342714,1,1
9,68,83,0,412.2895952449459,1,1
9,68,84,0,1066.2241514585726,0,1
9,68,85,0,446.53094856205547,0,1
9,68,86,0,417.0293335784339,1,1
9,68,87,0,379.349950969551,1,1
9,68,88,0,392.23647548343854,1,1
9,68,89,0,374.0720921089597,1,1
9,68,90,0,862.2469030656324,1,1
9,68,91,0,442.42051905176817,1,1
9,68,92,0,645.3609373267582,1,1
9,68,93,0,413.01262876985487,1,1
9,68,94,0,439.70652678299604,0,1
9,68,95,0,1073.32410695361,1,1
9,68,96,0,389.80894065163744,1,1
9,68,97,0,557.5913836396426,1,1
9,68,98,0,575.5167732783957,1,1
9,68,99,0,537.7649631896498,1,1
9,68,100,0,428.4913662505145,1,1
9,68,101,1,427.90369728089945,1,1
9,68,102,1,383.6139787127087,0,1
9,68,103,1,362.47359851677066,1,1
9,68,104,1,412.2906705353197,0,1
9,68,105,1,370.08372478546363,1,1
9,68,106,1,409.57625742737406,1,1
9,68,107,1,342.25948665259995,1,1
9,68,108,1,325.8161072779048,1,1
9,68,109,1,390.12799249108383,1,1
9,68,110,1,379.7887074330583,1,1
9,68,111,1,486.3738094444717,1,1
9,68,112,1,387.6279668898047,1,1
9,68,113,1,485.98164257781815,1,1
9,68,114,1,388.1292854251772,1,1
9,68,115,1,513.4137894172223,1,1
9,68,116,1,424.7456600480463,1,1
9,68,117,1,371.70108368611864,1,1
9,68,118,1,497.61602899807696,1,1
9,68,119,1,446.60492755450434,0,1
9,68,120,1,369.12724391450195,0,1
9,68,121,1,376.1304325442831,1,1
9,68,122,1,353.3197824794292,0,1
9,68,123,1,759.8685355455181,1,1
9,68,124,1,373.3522130930396,1,1
9,68,125,1,499.5001315894362,1,1
9,68,126,1,375.3452636408176,1,1
9,68,127,1,711.2813972613798,1,1
9,68,128,1,337.2761791284232,1,1
9,68,129,1,424.33145869348493,0,1
9,68,130,1,810.2011605586306,1,1
9,68,131,1,360.4304336568842,1,1
9,68,132,1,285.9778002882517,1,1
9,68,133,1,400.73975779349234,1,1
9,68,134,1,404.8202555980364,1,1
9,68,135,1,400.1151041570222,1,1
9,68,136,1,748.1810871555969,0,1
9,68,137,1,1436.626673913572,0,1
9,68,138,1,1394.963627985241,1,1
9,68,139,1,554.4324972962289,1,1
9,68,140,1,385.62867915774973,1,1
9,68,141,1,586.3426850257847,1,1
9,68,142,1,353.0005886899384,1,1
9,68,143,1,388.53942312127737,0,1
9,68,144,1,475.00342821516455,1,1
9,68,145,1,835.7830523719451,1,1
9,68,146,1,336.22108255549665,1,1
9,68,147,1,385.07891829635685,1,1
9,68,148,1,419.90631392959676,1,1
9,68,149,1,451.7171970111196,1,1
9,68,150,1,407.06314557966243,1,1
9,68,151,1,659.5478836971167,1,1
9,68,152,1,408.0193092957014,1,1
9,68,153,1,885.1085864102828,1,1
9,68,154,1,680.8325299654683,1,1
9,68,155,1,554.4206021761006,1,1
9,68,156,1,360.7196001412058,1,1
9,68,157,1,530.7139036598029,1,1
9,68,158,1,370.09072418605206,1,1
9,68,159,1,329.62737967517745,0,1
9,68,160,1,422.3931661244792,1,1
9,68,161,1,422.1817252720635,1,1
9,68,162,1,461.1424603210222,0,1
9,68,163,1,433.99993496856047,1,1
9,68,164,1,434.6244494449795,1,1
9,68,165,1,394.3650557753577,1,1
9,68,166,1,515.9739322071653,1,1
9,68,167,1,459.7770228652781,1,1
9,68,168,1,611.3035253773146,1,1
9,68,169,1,791.4077550620775,1,1
9,68,170,1,414.58541994484153,1,1
9,68,171,1,451.54158399184877,1,1
9,68,172,1,330.6032422402987,1,1
9,68,173,1,365.48364731945753,1,1
9,68,174,1,770.4376971197429,1,1
9,68,175,1,473.2123065726678,1,1
9,68,176,1,394.66751464762683,1,1
9,68,177,1,425.2020973079577,0,1
9,68,178,1,364.48425727769694,0,1
9,68,179,1,348.52350057834644,0,1
9,68,180,1,387.4919930572294,1,1
9,68,181,1,402.57512835228187,1,1
9,68,182,1,518.6748372642783,1,1
9,68,183,1,480.0015258337385,1,1
9,68,184,1,528.4739554389004,1,1
9,68,185,1,1156.3308552671695,0,1
9,68,186,1,411.34077201294355,1,1
9,68,187,1,285.8040861948383,1,1
9,68,188,1,399.4802992622389,0,1
9,68,189,1,781.4153797895794,0,1
9,68,190,1,401.6489074253567,1,1
9,68,191,1,547.659645984816,1,1
9,68,192,1,402.0862356687919,1,1
9,68,193,1,415.4105901596408,1,1
9,68,194,1,907.7698826776011,1,1
9,68,195,1,452.47507565439963,1,1
9,68,196,1,465.29696994332755,1,1
9,68,197,1,466.18424604397694,1,1
9,68,198,1,395.4685563028505,1,1
9,68,199,1,382.15644799433244,1,1
9,68,200,1,440.66643264218305,1,1
10,56,1,0,342.6904552576896,1,1
10,56,2,0,359.69193836941537,1,1
10,56,3,0,504.4135798916146,1,1
10,56,4,0,372.2341604139971,1,1
10,56,5,0,473.4621246377136,1,1
10,56,6,0,393.7224876452114,1,1
10,56,7,0,289.48797178234196,1,1
10,56,8,0,281.2011068123376,1,1
10,56,9,0,742.6733794953647,0,1
10,56,10,0,533.1047529184792,1,1
10,56,11,0,428.7376531644604,1,1
10,56,12,0,434.6370577320814,1,1
10,56,13,0,517.9905347814413,1,1
10,56,14,0,380.83002822592954,1,1
10,56,15,0,305.3331792547741,1,1
10,56,16,0,620.155632749245,1,1
10,56,17,0,294.6244147899404,1,1
10,56,18,0,379.19415932613515,1,1
10,56,19,0,357.5368670112413,0,1
10,56,20,0,314.78608059665163,1,1
10,56,21,0,448.53822067628494,1,1
10,56,22,0,363.21167613514825,1,1
10,56,23,0,481.00276152556785,1,1
10,56,24,0,397.8557297763543,1,1
10,56,25,0,312.16488776912473,1,1
10,56,26,0,574.4074822029647,1,1
10,56,27,0,335.3008217939891,1,1
10,56,28,0,339.00108265257074,1,1
10,56,29,0,357.16278140717276,1,1
10,56,30,0,300.7056340338957,1,1
10,56,31,0,572.9531897748936,1,1
10,56,32,0,338.0511417776996,1,1
10,56,33,0,964.0577253630096,0,1
10,56,34,0,364.31691626409435,0,1
10,56,35,0,309.8498577504634,1,1
10,56,36,0,593.7845985308328,1,1
10,56,37,0,399.41616511787623,1,1
10,56,38,0,347.6769990710945,0,1
10,56,39,0,362.0641056738862,1,1
10,56,40,0,434.05620675509084,1,1
10,56,41,0,1424.0761906195614,0,1
10,56,42,0,381.78218349356035,1,1
10,56,43,0,429.42039102995204,1,1
10,56,44,0,343.2226301100125,1,1
10,56,45,0,897.8148490149936,1,1
10,56,46,0,493.8405198656652,1,1
10,56,47,0,423.63073743577206,1,1
10,56,48,0,718.0422509369943,1,1
10,56,49,0,352.29098471065214,1,1
10,56,50,0,399.94396935676286,1,1
10,56,51,0,256.1963574434411,1,1
10,56,52,0,599.2361099537818,1,1
10,56,53,0,353.56606821456023,1,1
10,56,54,0,378.6534306272598,1,1
10,56,55,0,1115.3014857102041,1,1
10,56,56,0,351.8873841476257,1,1
10,56,57,0,376.4559848658007,1,1
10,56,58,0,354.3104301869169,1,1
10,56,59,0,291.3629525167136,1,1
10,56,60,0,332.3663555714773,1,1
10,56,61,0,355.9917011044247,1,1
10,56,62,0,436.8936908091888,1,1
10,56,63,0,407.4033739541888,1,1
10,56,64,0,475.89333562594885,1,1
10,56,65,0,389.263409760129,1,1
10,56,66,0,627.8392681028614,1,1
10,56,67,0,372.15024862623875,1,1
10,56,68,0,535.3556143929227,1,1
10,56,69,0,344.8201317209679,1,1
10,56,70,0,344.67435950041977,1,1
10,56,71,0,455.9690380940038,1,1
10,56,72,0,375.94143044699223,1,1
10,56,73,0,332.4853109704614,1,1
10,56,74,0,360.7869790285625,1,1
10,56,75,0,438.9651841983175,0,1
10,56,76,0,1048.2583645263815,1,1
10,56,77,0,336.88651451544945,1,1
10,56,78,0,369.99443519078926,1,1
10,56,79,0,215.3025849860823,1,1
10,56,80,0,402.49777990349,1,1
10,56,81,0,413.8412380448406,1,1
10,56,82,0,345.24166726548947,1,1
10,56,83,0,332.49612788716416,1,1
10,56,84,0,319.53249410855307,1,1
10,56,85,0,401.70772762141604,1,1
10,56,86,0,447.7211455220576,1,1
10,56,87,0,299.36840842282953,1,1
10,56,88,0,332.98018064923446,1,1
10,56,89,0,907.0891280214444,1,1
10,56,90,0,326.43816314466216,1,1
10,56,91,0,384.85499018530004,1,1
10,56,92,0,357.1668690944754,1,1
10,56,93,0,355.25506685195893,1,1
10,56,94,0,376.7289923574259,1,1
10,56,95,0,717.0564349177754,1,1
10,56,96,0,288.25598857029314,1,1
10,56,97,0,317.3667406936498,1,1
10,56,98,0,337.469650776261,1,1
10,56,99,0,433.55359292793725,1,1
10,56,100,0,324.0692679836916,1,1
10,56,101,1,1052.2266001640858,1,1
10,56,102,1,652.9325476371116,1,1
10,56,103,1,493.7446398148393,1,1
10,56,104,1,636.8692046494186,0,1
10,56,105,1,531.0268880058796,1,1
10,56,106,1,785.3093964258272,1,1
10,56,107,1,547.0553045323683,1,1
10,56,108,1,483.5557157282414,1,1
10,56,109,1,779.585837251996,0,1
10,56,110,1,830.5748286183577,1,1
10,56,111,1,423.2331822425199,1,1
10,56,112,1,434.5756399456324,1,1
10,56,113,1,420.053789244704,0,1
10,56,114,1,397.1580178399878,0,1
10,56,115,1,552.5560323612054,1,1
10,56,116,1,442.265987159255,1,1
10,56,117,1,771.3155660354386,1,1
10,56,118,1,595.0516271613661,1,1
10,56,119,1,508.09849769250644,1,1
10,56,120,1,486.10118207984385,1,1
10,56,121,1,724.0417250623619,1,1
10,56,122,1,435.29930558301453,1,1
10,56,123,1,509.227988051837,1,1
10,56,124,1,414.91739243292074,1,1
10,56,125,1,705.0432522408661,1,1
10,56,126,1,798.1835249500505,1,1
10,56,127,1,427.9926217852176,1,1
10,56,128,1,638.1465247725927,0,1
10,56,129,1,735.034015101802,1,1
10,56,130,1,373.81411903651497,0,1
10,56,131,1,470.00168692807125,0,1
10,56,132,1,731.943091593998,1,1
10,56,133,1,437.4420686692639,1,1
10,56,134,1,746.0298744644676,1,1
10,56,135,1,444.22038964620026,1,1
10,56,136,1,518.8085057248895,1,1
10,56,137,1,516.6188349442422,1,1
10,56,138,1,775.3751861504015,0,1
10,56,139,1,431.5436445699482,1,1
10,56,140,1,521.0411850896007,1,1
10,56,141,1,943.1040727811511,0,1
10,56,142,1,529.0128612011584,1,1
10,56,143,1,619.9839465757512,1,1
10,56,144,1,406.7680511703564,0,1
10,56,145,1,668.9617407419071,1,1
10,56,146,1,772.0494358008496,0,1
10,56,147,1,416.31835635537516,1,1
10,56,148,1,680.9981316417944,1,1
10,56,149,1,499.1098475585182,1,1
10,56,150,1,463.64907521120966,1,1
10,56,151,1,787.9316208025972,1,1
10,56,152,1,423.33464673720675,1,1
10,56,153,1,550.0429320697377,1,1
10,56,154,1,379.62656503857585,1,1
10,56,155,1,426.7052448227661,1,1
10,56,156,1,562.7617243424615,0,1
10,56,157,1,499.3368333417866,1,1
10,56,158,1,1231.5018195700559,0,1
10,56,159,1,483.2265561405512,1,1
10,56,160,1,405.6796223811774,0,1
10,56,161,1,522.7886227309727,1,1
10,56,162,1,442.3025982216568,1,1
10,56,163,1,470.4888880851758,1,1
10,56,164,1,1033.278210380461,1,1
10,56,165,1,765.6571480621474,1,1
10,56,166,1,533.4574376218283,1,1
10,56,167,1,492.38833985752507,1,1
10,56,168,1,466.71799532359864,1,1
10,56,169,1,383.4018071542879,1,1
10,56,170,1,1206.579340808533,1,1
10,56,171,1,629.8665180839241,1,1
10,56,172,1,458.14601759770517,1,1
10,56,173,1,465.0458676396016,1,1
10,56,174,1,483.84981602957987,1,1
10,56,175,1,527.3137001495636,1,1
10,56,176,1,448.9587110456979,1,1
10,56,177,1,483.6992361799242,1,1
10,56,178,1,481.6728349490439,0,1
10,56,179,1,452.0094281311405,1,1
10,56,180,1,701.7169763554666,1,1
10,56,181,1,558.5078921493133,1,1
10,56,182,1,508.5011148154869,1,1
10,56,183,1,403.4921413322448,1,1
10,56,184,1,899.0877688834088,1,1
10,56,185,1,437.6807678493941,1,1
10,56,186,1,450.1304699314262,1,1
10,56,187,1,471.00155424522285,1,1
10,56,188,1,443.25080200517897,1,1
10,56,189,1,546.6249185653021,1,1
10,56,190,1,432.93021795130943,1,1
10,56,191,1,500.63588121436686,1,1
10,56,192,1,813.4894204947389,1,1
10,56,193,1,511.7184981598753,1,1
10,56,194,1,511.3337012012478,1,1
10,56,195,1,648.637062706216,1,1
10,56,196,1,534.8413932277708,1,1
10,56,197,1,633.1656072103781,1,1
10,56,198,1,716.8918995491006,1,1
10,56,199,1,410.4815428918134,1,1
10,56,200,1,462.6016732144706,1,1
11,74,1,0,311.62838808890575,1,1
11,74,2,0,280.47279442372434,1,1
11,74,3,0,523.4920305012399,1,1
11,74,4,0,446.32800496026573,1,1
11,74,5,0,290.3912938251726,1,1
11,74,6,0,293.71406026527995,1,1
11,74,7,0,406.2454502791762,1,1
11,74,8,0,431.76544046534394,1,1
11,74,9,0,314.5126911236024,1,1
11,74,10,0,260.77923455887685,1,1
11,74,11,0,294.629259137345,0,1
11,74,12,0,303.5057334718838,1,1
11,74,13,0,934.5466335782766,1,1
11,74,14,0,324.3472938484514,0,1
11,74,15,0,295.5447821367697,1,1
11,74,16,0,348.03197380263316,1,1
11,74,17,0,827.0489317981396,0,1
11,74,18,0,248.68095106421697,1,1
11,74,19,0,400.23571417652636,1,1
11,74,20,0,347.0226256808252,1,1
11,74,21,0,325.0362877249338,1,1
11,74,22,0,342.42538402898066,1,1
11,74,23,0,352.0470820304323,1,1
11,74,24,0,478.94724071729775,1,1
11,74,25,0,778.8997272135341,0,1
11,74,26,0,457.5519581086003,1,1
11,74,27,0,311.95191325422667,1,1
11,74,28,0,356.28814290207487,1,1
11,74,29,0,411.47072139015216,1,1
11,74,30,0,346.0696459612263,0,1
11,74,31,0,248.9233956467175,1,1
11,74,32,0,380.10724852159035,1,1
11,74,33,0,217.76821939242126,1,1
11,74,34,0,339.6622732874373,1,1
11,74,35,0,781.7769538536836,0,1
11,74,36,0,354.1791057332759,1,1
11,74,37,0,989.1117357405844,0,1
11,74,38,0,562.6634414564537,1,1
11,74,39,0,498.9059088450652,1,1
11,74,40,0,339.078247256059,1,1
11,74,41,0,326.5507055130908,1,1
11,74,42,0,353.4596864859417,1,1
11,74,43,0,528.5870967614361,1,1
11,74,44,0,397.28772081136515,1,1
11,74,45,0,466.2969053208952,1,1
11,74,46,0,417.7458064903495,1,1
11,74,47,0,350.7094738310846,1,1
11,74,48,0,340.5448543266536,0,1
11,74,49,0,1002.518095942314,1,1
11,74,50,0,953.0918361012742,1,1
11,74,51,0,227.1428891526466,1,1
11,74,52,0,331.6797822498605,1,1
11,74,53,0,662.1877080241308,0,1
11,74,54,0,298.78003645983387,1,1
11,74,55,0,745.8635562206454,0,1
11,74,56,0,350.302442826514,1,1
11,74,57,0,286.9136363867359,1,1
11,74,58,0,365.43325527186283,0,1
11,74,59,0,336.5253102527678,1,1
11,74,60,0,312.5735023486666,0,1
11,74,61,0,307.2741211409357,1,1
11,74,62,0,406.12225648752275,1,1
11,74,63,0,400.25488866314504,1,1
11,74,64,0,325.45270261047665,1,1
11,74,65,0,308.91296451519077,1,1
11,74,66,0,339.59390386689336,1,1
11,74,67,0,1488.3121469234145,1,1
11,74,68,0,818.4904129894494,0,1
11,74,69,0,362.68717149107636,1,1
11,74,70,0,308.5833235016202,1,1
11,74,71,0,339.85935540475464,1,1
11,74,72,0,278.3852189297145,1,1
11,74,73,0,771.9455221142347,1,1
11,74,74,0,943.1754756700706,0,1
11,74,75,0,418.9465316856551,1,1
11,74,76,0,331.8762061555271,1,1
11,74,77,0,402.46947853090694,1,1
11,74,78,0,294.7134016129169,1,1
11,74,79,0,353.7685890780897,1,1
11,74,80,0,489.1439521885119,1,1
11,74,81,0,320.1416805123816,1,1
11,74,82,0,348.17537229567614,1,1
11,74,83,0,390.4385182600549,1,1
11,74,84,0,350.356620090527,1,1
11,74,85,0,330.3160710908205,1,1
11,74,86,0,274.24959813811006,1,1
11,74,87,0,332.78574436679037,1,1
11,74,88,0,1649.8958358543937,1,1
11,74,89,0,372.40024809176174,0,1
11,74,90,0,320.4893817989637,1,1
11,74,91,0,275.48432169469146,1,1
11,74,92,0,338.99333606023487,1,1
11,74,93,0,423.47735064060294,1,1
11,74,94,0,338.5110091668391,1,1
11,74,95,0,256.44448398439175,1,1
11,74,96,0,297.0787345734552,1,1
11,74,97,0,806.7052859818351,0,1
11,74,98,0,459.27966490857756,1,1
11,74,99,0,328.12116978158775,1,1
11,74,100,0,422.17826178621215,1,1
11,74,101,1,419.0813089026807,1,1
11,74,102,1,522.2945647008847,0,1
11,74,103,1,402.7314723198687,1,1
11,74,104,1,527.097968716244,1,1
11,74,105,1,451.6788776881091,1,1
