subject_num,age,trial_num,Condition,RT,ACC,neural_accum,young_or_old
9,69,94,0,330.56556486684656,1,0.5206022825924765,1
9,69,95,0,252.85422463026785,1,0.7951111508792618,1
9,69,96,0,303.4816433534593,1,0.5537496123907224,1
9,69,97,0,257.72894082062294,1,0.7017203592268484,1
9,69,98,0,248.6648150844349,1,0.7757572608660829,1
9,69,99,0,859.3043979984353,1,1.0221857055365131,1
9,69,100,0,350.6765884688325,1,0.44497833369437634,1
9,69,101,1,290.27736671433536,1,0.5646804247853844,1
9,69,102,1,346.4214807101552,1,0.45569313781032045,1
9,69,103,1,806.5512065896402,1,0.16420750152447966,1
9,69,104,1,370.5814105674721,0,0.31289827881349563,1
9,69,105,1,353.53363653530045,1,0.4792361935856845,1
9,69,106,1,365.0042495838026,0,0.36525227946542893,1
9,69,107,1,251.74368927394755,1,0.731639437518877,1
9,69,108,1,302.1422180891435,1,0.5959966737201482,1
9,69,109,1,450.4692040654827,1,0.3248341795497536,1
9,69,110,1,395.95558216392277,1,0.3768035973743551,1
9,69,111,1,239.65655325334137,1,0.7762815428707602,1
9,69,112,1,727.3553518681383,1,0.544779398774537,1
9,69,113,1,867.6904379904726,1,0.5509170311459699,1
9,69,114,1,392.35435479745894,1,0.40639590896922945,1
9,69,115,1,241.626507404236,1,0.7539882612336084,1
9,69,116,1,313.31724410303434,1,0.5344528165393858,1
9,69,117,1,305.56284219112695,1,0.5363759003034818,1
9,69,118,1,320.20484142775854,1,0.5141908870821296,1
9,69,119,1,271.895623046107,1,0.6121981787646464,1
9,69,120,1,513.9169658111093,1,0.3003722154043681,1
9,69,121,1,500.70083665858914,1,0.3064931339063028,1
9,69,122,1,259.45532955052704,1,0.6622555603581137,1
9,69,123,1,327.40370461023645,1,0.5206701739559736,1
9,69,124,1,278.16586377451335,1,0.6188258215808596,1
9,69,125,1,320.4679598017559,1,0.551463876418366,1
9,69,126,1,310.3374508556357,1,0.5156319666309299,1
9,69,127,1,293.41260047979733,1,0.6359091243554591,1
9,69,128,1,289.3429317510747,1,0.5724725280316588,1
9,69,129,1,333.9836870678653,1,0.506346958682639,1
9,69,130,1,574.8862016253861,1,0.24454525088083834,1
9,69,131,1,698.1197534129234,1,0.1905775634081629,1
9,69,132,1,256.88215943664767,0,0.5782717544622391,1
9,69,133,1,1295.1385739216496,0,0.6645412996551764,1
9,69,134,1,543.8292061800137,1,0.26710274616366303,1
9,69,135,1,700.5472909835198,0,0.5828053232093375,1
9,69,136,1,266.9557992000721,1,0.6812718517918048,1
9,69,137,1,632.7266444588184,1,0.23122876128854947,1
9,69,138,1,305.54300313916656,1,0.5218477677950336,1
9,69,139,1,831.1191388265086,1,0.69606784893999,1
9,69,140,1,303.3325882012244,1,0.5705897125330196,1
9,69,141,1,760.4971334004209,1,0.3728951390812657,1
9,69,142,1,414.65607015674516,1,0.357097549222536,1
9,69,143,1,288.64801726733333,1,0.5711304423205084,1
9,69,144,1,308.3658603448338,1,0.5220842587682764,1
9,69,145,1,323.4436401772208,1,0.5173500868571334,1
9,69,146,1,305.2610564496914,1,0.5697844336698837,1
9,69,147,1,1094.0615713744164,0,0.10264509581987491,1
9,69,148,1,422.3883727477537,1,0.33726171235417113,1
9,69,149,1,263.53802226483754,1,0.6511020930025153,1
9,69,150,1,329.3443296358555,1,0.4972532844526744,1
9,69,151,1,356.25228697628813,1,0.4139821780208347,1
9,69,152,1,247.47320153250894,1,0.7623213791601973,1
9,69,153,1,402.5315296775945,1,0.40704340818339824,1
9,69,154,1,353.5251569271696,1,0.48412328229683754,1
9,69,155,1,380.43573900892846,1,0.3816270786053304,1
9,69,156,1,282.1159255103623,1,0.6537037259497221,1
9,69,157,1,276.98964763768765,1,0.6031622968371104,1
9,69,158,1,412.7448580613291,1,0.3366941921508906,1
9,69,159,1,339.1310389452896,1,0.49519343352480083,1
9,69,160,1,323.17129342864746,1,0.5214690642358386,1
9,69,161,1,280.24558405646314,0,0.4223755279643986,1
9,69,162,1,699.8841728347293,0,0.3791652769773043,1
9,69,163,1,414.7029464276891,1,0.36866117109490215,1
9,69,164,1,322.358572070348,1,0.49053787354526707,1
9,69,165,1,302.5537473592808,1,0.5984719605900449,1
9,69,166,1,392.7112784490324,0,0.36032009208095667,1
9,69,167,1,273.9715057562498,1,0.6253608690544863,1
9,69,168,1,528.2942984507454,0,0.26103879041368827,1
9,69,169,1,877.4773803740236,1,0.7298808588667669,1
9,69,170,1,458.1927880220649,1,0.3033606512319197,1
9,69,171,1,263.300345033945,1,0.7436493925212068,1
9,69,172,1,250.9075866446789,1,0.7321068640941608,1
9,69,173,1,414.4757182761437,0,0.2972024357516706,1
9,69,174,1,420.1878348148191,0,0.3402100287961193,1
9,69,175,1,818.6822273764919,1,0.4954327301296878,1
9,69,176,1,387.25976002814434,1,0.39733148599065216,1
9,69,177,1,331.5384150625905,1,0.5160965654678934,1
9,69,178,1,395.9619310163491,1,0.3948882648204116,1
9,69,179,1,1019.9447907449601,1,0.27172782914464344,1
9,69,180,1,316.0277108034323,1,0.5221295785620508,1
9,69,181,1,257.14115505889964,1,0.7460892316988098,1
9,69,182,1,241.35992058113808,1,0.7936238808355335,1
9,69,183,1,297.33457358597866,1,0.5709981925745302,1
9,69,184,1,352.0008549795152,1,0.42604027718220555,1
9,69,185,1,372.55685456413977,1,0.4079967418072257,1
9,69,186,1,308.26964153679455,1,0.5596072066787393,1
9,69,187,1,454.39734932194614,1,0.3371293039329909,1
9,69,188,1,319.92029399707985,1,0.5005642947355347,1
9,69,189,1,1581.0996532775448,0,0.028728826499289706,1
9,69,190,1,470.4786474277508,1,0.31818541088487906,1
9,69,191,1,245.224171156329,1,0.7685577823873415,1
9,69,192,1,315.8436124450626,0,0.27465879435571816,1
9,69,193,1,335.86243104640585,1,0.4667144994491757,1
9,69,194,1,716.0610667905332,0,0.3003473103943891,1
9,69,195,1,331.8212440230992,1,0.4832767686944797,1
9,69,196,1,534.0054477174607,1,0.2740400015515617,1
9,69,197,1,406.5615042426569,1,0.3504440841568347,1
9,69,198,1,295.1963433411682,0,0.4054252758411358,1
9,69,199,1,361.3782622628944,1,0.42972574005894126,1
9,69,200,1,269.1179355412436,1,0.6539579720205939,1
10,67,1,0,427.4054147431738,1,0.35959472722812047,1
10,67,2,0,950.9437709662017,1,0.7275402798849389,1
10,67,3,0,312.26706584918804,1,0.5443563084911938,1
10,67,4,0,360.15580179008816,0,0.42411759686590467,1
10,67,5,0,410.90516125183257,1,0.36822024685169963,1
10,67,6,0,354.8708539772384,1,0.44996655014816633,1
10,67,7,0,272.9000954709406,1,0.6073629762251682,1
10,67,8,0,294.856743178449,1,0.5534853192199741,1
10,67,9,0,322.23068395016674,1,0.5524287636886184,1
10,67,10,0,357.11023142574896,1,0.4791421827063078,1
10,67,11,0,306.5101785001681,1,0.5521098814606986,1
10,67,12,0,249.42425399306737,1,0.7156003618370433,1
10,67,13,0,309.1159184051072,1,0.5338030801154605,1
10,67,14,0,242.47820235628882,1,0.8060473490364611,1
10,67,15,0,299.20236140738666,1,0.6123420042107686,1
10,67,16,0,337.5151823256296,1,0.45036400018161776,1
10,67,17,0,248.9680018328908,1,0.8104837633943646,1
10,67,18,0,265.23160220282324,1,0.6673194399624758,1
10,67,19,0,818.0077226239596,1,0.7108194668361287,1
10,67,20,0,233.1100058813617,1,0.8062136107333617,1
10,67,21,0,575.9300613388486,1,0.24111997426425497,1
10,67,22,0,575.2340411492006,1,0.22495257186915296,1
10,67,23,0,294.8610961712706,1,0.6226350562293463,1
10,67,24,0,276.4421983239582,1,0.657069723182163,1
10,67,25,0,401.54125935790177,1,0.3655733534677229,1
10,67,26,0,461.4066868794169,1,0.312224783468329,1
10,67,27,0,328.59818770566255,1,0.5465736477927593,1
10,67,28,0,913.4384811306792,1,0.4167674708562832,1
10,67,29,0,267.9112118838307,0,0.19230493273169247,1
10,67,30,0,439.3325658994959,1,0.3668183041949178,1
10,67,31,0,291.3464971670436,1,0.6066668496505958,1
10,67,32,0,446.43306668901363,1,0.3129413891786913,1
10,67,33,0,265.75768525709736,1,0.6927789052999587,1
10,67,34,0,473.93284832412945,1,0.2860422431174526,1
10,67,35,0,300.8870067024384,1,0.5670030206245529,1
10,67,36,0,468.0856771355513,0,0.1508224253857003,1
10,67,37,0,500.26372207109443,1,0.2900226381920255,1
10,67,38,0,267.74596914792494,1,0.7249053534272647,1
10,67,39,0,250.54001887015133,1,0.768929548404204,1
10,67,40,0,386.6145688383024,1,0.4000627906745734,1
10,67,41,0,433.4350376707157,1,0.3254418454879322,1
10,67,42,0,346.5280215218536,0,0.2972348074109283,1
10,67,43,0,296.3847383508445,1,0.5358557418882586,1
10,67,44,0,762.248946740225,1,0.8277299105364646,1
10,67,45,0,323.07815856004066,1,0.47991269185391966,1
10,67,46,0,247.57567425360168,1,0.7249658232395528,1
10,67,47,0,799.9320764408404,1,0.5641939514860191,1
10,67,48,0,353.9857280540682,0,0.04579849165080241,1
10,67,49,0,280.9282067440648,1,0.651975415295586,1
10,67,50,0,229.29436976457566,1,0.8266084543307977,1
10,67,51,0,246.20743707480025,0,0.4345961261581058,1
10,67,52,0,322.32892994582244,1,0.5127095391685856,1
10,67,53,0,292.38950344039307,1,0.5969715730876785,1
10,67,54,0,902.7537565194962,0,0.15868624271600978,1
10,67,55,0,225.07847063632667,1,0.935993930423954,1
10,67,56,0,304.0945009559896,1,0.5193414586347102,1
10,67,57,0,253.8541326589147,1,0.7857927022042994,1
10,67,58,0,281.03793941084757,1,0.5835176733348035,1
10,67,59,0,270.0892547296156,0,0.6494660892830684,1
10,67,60,0,239.44549454979486,1,0.7851367119307828,1
10,67,61,0,251.99727117502994,1,0.7411241508298101,1
10,67,62,0,397.4115590553496,1,0.35923485618080464,1
10,67,63,0,290.75283647739826,1,0.6044589678702952,1
10,67,64,0,260.4121214326251,1,0.6880258436428808,1
10,67,65,0,295.29873671029026,1,0.5529839086186689,1
10,67,66,0,307.2181432363597,1,0.5559895341272926,1
10,67,67,0,361.8631592462676,1,0.4494540997226554,1
10,67,68,0,246.77261113040683,1,0.7656341491527221,1
10,67,69,0,331.1006648661596,1,0.4549503915328269,1
10,67,70,0,320.86239955833673,0,0.499958280111263,1
10,67,71,0,387.0147769475467,1,0.40424671675778234,1
10,67,72,0,1210.0287306687485,0,0.7507950111949201,1
10,67,73,0,263.7325127950105,1,0.7186007526535498,1
10,67,74,0,486.22538410810824,0,0.18627588402106937,1
10,67,75,0,354.2529402359271,1,0.47350228015064694,1
10,67,76,0,248.63499191741607,0,0.7194911610191043,1
10,67,77,0,268.27762033600317,1,0.7291487157475465,1
10,67,78,0,260.68224664942363,1,0.7698944906298977,1
10,67,79,0,295.2045403568184,1,0.5913952263040462,1
10,67,80,0,286.642858407673,1,0.6447307126109724,1
10,67,81,0,212.44042848270834,1,0.9810671599484146,1
10,67,82,0,243.88647252377572,1,0.7391991965916246,1
10,67,83,0,713.4854924786689,1,0.6411509799994086,1
10,67,84,0,329.3705585994313,1,0.5376603847102319,1
10,67,85,0,937.4585083227371,0,0.44319571980875533,1
10,67,86,0,331.5418019434795,1,0.49257892599792,1
10,67,87,0,223.17250648524566,1,0.8759375220603467,1
10,67,88,0,238.9219533085502,1,0.8050213708171695,1
10,67,89,0,250.01271012562978,1,0.8243772900585649,1
10,67,90,0,372.90015770648324,1,0.422166130632305,1
10,67,91,0,260.12983640425966,1,0.7519202051891075,1
10,67,92,0,280.5521762371183,1,0.6582679190592009,1
10,67,93,0,385.10921741199184,1,0.43786752374247123,1
10,67,94,0,398.2023386407565,1,0.3574552531207458,1
10,67,95,0,294.7113469576366,1,0.6184480285662588,1
10,67,96,0,784.6013036728277,1,0.2865268145127976,1
10,67,97,0,239.82081479444943,1,0.8160782843212336,1
10,67,98,0,780.5742970254195,1,0.2602708840217525,1
10,67,99,0,337.16310369139126,1,0.5182448527539549,1
10,67,100,0,910.3135416046329,0,0.2914757403433454,1
10,67,101,1,674.4001442278419,0,0.613974678583184,1
10,67,102,1,262.91702151447294,1,0.6540657377219503,1
10,67,103,1,710.964083113572,0,0.6174892532294457,1
10,67,104,1,987.4190013321667,1,0.49159657307693694,1
10,67,105,1,275.89309889302604,1,0.6136325508125962,1
10,67,106,1,521.4883584097979,0,0.08903932059557929,1
10,67,107,1,787.671557878016,0,0.49287850804839173,1
10,67,108,1,409.0834659529316,0,0.28579353910251315,1
10,67,109,1,365.07986969584107,0,0.3778274354921214,1
10,67,110,1,814.1606102367429,0,0.3012322156808379,1
10,67,111,1,272.0590300858023,0,0.587291221150382,1
10,67,112,1,236.10188615012697,1,0.8955754932034652,1
10,67,113,1,387.5739624840648,1,0.40567232010329934,1
10,67,114,1,533.594032802489,1,0.27846853204916155,1
10,67,115,1,249.8868028696567,1,0.7386934994224593,1
10,67,116,1,940.2250044060329,1,0.4192673874897844,1
10,67,117,1,302.84870393081866,0,0.26626872114163097,1
10,67,118,1,444.02257600745304,1,0.3149215070938318,1
10,67,119,1,814.4303793055616,1,0.9886642958476725,1
10,67,120,1,231.60797362142043,1,0.8594748419051665,1
10,67,121,1,472.6479524732823,0,0.11964893073691074,1
10,67,122,1,433.53218853886796,1,0.33817838086522106,1
10,67,123,1,241.0778020052501,1,0.7889958484278907,1
10,67,124,1,263.9221110286991,1,0.747385118526524,1
10,67,125,1,264.23359217751556,1,0.6636893973718216,1
10,67,126,1,286.2207060002128,1,0.6203583260679142,1
10,67,127,1,414.29400768471214,1,0.34501907939754606,1
10,67,128,1,573.4003323393827,1,0.2510494556365958,1
10,67,129,1,327.08976064634845,1,0.46679223168279543,1
10,67,130,1,236.14765486957725,1,0.8512272907212519,1
10,67,131,1,380.5361645529267,1,0.4312425122286518,1
10,67,132,1,283.4408016538174,1,0.6798931502890587,1
10,67,133,1,1566.6427289551216,1,0.8258347128225771,1
10,67,134,1,268.1189662526079,1,0.6383583738959735,1
10,67,135,1,242.93122632806234,1,0.736974061006364,1
10,67,136,1,246.3263638332706,1,0.8111917750743596,1
10,67,137,1,283.56508579613165,1,0.6204987577558148,1
10,67,138,1,336.1055087767754,1,0.509989433811217,1
10,67,139,1,284.2138817685345,1,0.6366808458099931,1
10,67,140,1,234.14338429883992,1,0.9014610304773004,1
10,67,141,1,264.27182438907573,1,0.7600083444940183,1
10,67,142,1,454.54686233988735,1,0.3326865577503338,1
10,67,143,1,285.0382486202718,1,0.5993544418643751,1
10,67,144,1,744.0520099934735,1,0.5010475701936684,1
10,67,145,1,272.0703262873041,1,0.6352721644066393,1
10,67,146,1,220.438910157686,1,0.9608131147905745,1
10,67,147,1,290.3274616756076,1,0.5569748669601052,1
10,67,148,1,315.55102936890796,1,0.5224207562891607,1
10,67,149,1,262.56628616624494,0,0.5421704320614084,1
10,67,150,1,300.0231552682915,1,0.5661412333606746,1
10,67,151,1,260.70719285722384,1,0.7110745684190718,1
10,67,152,1,405.8934642399205,1,0.3690999113590844,1
10,67,153,1,311.69207109563547,1,0.5827152781411877,1
10,67,154,1,281.3367081689353,1,0.6538914528405549,1
10,67,155,1,495.37651285974005,0,0.1936827929081072,1
10,67,156,1,409.3820723348624,0,0.3369842799139375,1
10,67,157,1,282.65237289770516,1,0.6515483451116474,1
10,67,158,1,307.59463819405835,1,0.5824513138119408,1
10,67,159,1,447.00322570616584,1,0.3423635964289734,1
10,67,160,1,376.89313850005743,1,0.3927349168135744,1
10,67,161,1,277.3956439361735,1,0.625455947506478,1
10,67,162,1,458.53711790796837,1,0.2981511673103123,1
10,67,163,1,309.6818111504707,1,0.5894133783335105,1
10,67,164,1,314.8144198719732,1,0.5119256911199584,1
10,67,165,1,238.94156718763713,1,0.8144161932349925,1
10,67,166,1,406.04602840335747,0,0.26977371969202507,1
10,67,167,1,393.3477226954796,1,0.4068042539361658,1
10,67,168,1,337.47549077678684,0,0.13885210109339952,1
10,67,169,1,408.1061030668059,1,0.3647177905959418,1
10,67,170,1,306.84278700019934,1,0.5861973191623432,1
10,67,171,1,399.94902514061476,1,0.3591883722486463,1
10,67,172,1,263.5853878136353,1,0.6944960284383792,1
10,67,173,1,248.4807948170399,1,0.7817332670518369,1
10,67,174,1,313.39586645507336,1,0.49559627620219937,1
10,67,175,1,269.3303073771379,1,0.6474213672500989,1
10,67,176,1,276.1620086648742,1,0.6234324462340768,1
10,67,177,1,300.682125748736,1,0.5547458029628103,1
10,67,178,1,659.0101887561665,1,0.20239572270958806,1
10,67,179,1,410.4227877094506,1,0.3700774677915292,1
10,67,180,1,333.67690431995413,1,0.48613880447668323,1
10,67,181,1,516.9318464310159,0,0.13457979936697978,1
10,67,182,1,224.71546002174694,1,0.8524028171868423,1
10,67,183,1,275.70892258362403,1,0.6445278901387291,1
10,67,184,1,280.53941030430224,1,0.686773448789501,1
10,67,185,1,436.09915823771087,1,0.3164225093721591,1
10,67,186,1,292.43079167196043,1,0.5551690790220377,1
10,67,187,1,275.5388597261575,1,0.6976971350678687,1
10,67,188,1,994.4109778121552,1,0.4982203417521594,1
10,67,189,1,258.8315789332166,1,0.7257060941179,1
10,67,190,1,266.51082757185077,1,0.6568470650127171,1
10,67,191,1,404.2215439036205,0,0.31093765255845923,1
10,67,192,1,558.2452011715604,1,0.2358629717439139,1
10,67,193,1,606.4941442615491,1,0.23750144609062135,1
10,67,194,1,867.5065805188207,1,0.586543238737065,1
10,67,195,1,547.5533375506641,0,0.0011786284223557209,1
10,67,196,1,584.9187067254679,1,0.2478602338876808,1
10,67,197,1,266.66242847996807,1,0.6499291607711623,1
10,67,198,1,287.5087513746264,0,0.4272213089827394,1
10,67,199,1,317.64839797857684,1,0.5442927825531872,1
10,67,200,1,822.5174575527144,0,0.4584753204999434,1
11,59,1,0,581.1718804770237,1,0.24734595524020353,1
11,59,2,0,382.73376505332493,0,0.3719767547296608,1
11,59,3,0,235.65000814242225,1,0.8426414123172631,1
11,59,4,0,337.59210187379995,1,0.5094797090485665,1
11,59,5,0,301.1526949932919,1,0.5662025100607885,1
11,59,6,0,325.60876066837244,1,0.4791007029212827,1
11,59,7,0,203.37561317089563,1,1.0186438842010461,1
11,59,8,0,311.68066422868105,1,0.5495110944347481,1
11,59,9,0,789.2622982080627,1,0.8053681907975043,1
11,59,10,0,249.7055978973194,1,0.7504764257114048,1
11,59,11,0,297.1857368058288,0,0.5345411821347756,1
11,59,12,0,305.2625643689245,1,0.5432412404383122,1
11,59,13,0,214.386465586788,1,0.9233766255680569,1
11,59,14,0,328.7731830211268,1,0.5394978672530986,1
11,59,15,0,341.2948640864113,0,0.3503862371391739,1
11,59,16,0,282.1248820168113,1,0.5952491034844026,1
11,59,17,0,670.1322225043026,0,0.17909642921960384,1
11,59,18,0,271.08625577278815,1,0.705274798424979,1
11,59,19,0,283.3487702464168,1,0.6433514463191008,1
11,59,20,0,262.66973934348243,1,0.6771074355505459,1
11,59,21,0,279.79113495794866,1,0.587063513774214,1
11,59,22,0,251.0060410821837,1,0.8011198229231447,1
11,59,23,0,238.28675210649064,1,0.8520258051277111,1
11,59,24,0,400.59957837853324,0,0.3163523390747433,1
11,59,25,0,259.99690034229866,1,0.6960691787232306,1
11,59,26,0,395.7246638096436,1,0.3897214094931177,1
11,59,27,0,910.3065002711579,1,0.4883275556204767,1
11,59,28,0,969.1214742270262,0,0.8423206545571995,1
11,59,29,0,240.37112942157822,1,0.7698313086482423,1
11,59,30,0,229.47573966903377,1,0.8668307841579532,1
11,59,31,0,440.26251523938913,1,0.32882658036277274,1
11,59,32,0,791.1026760704265,0,0.6987252094531547,1
11,59,33,0,257.4885249267984,1,0.7121725877889651,1
11,59,34,0,228.3089984592028,1,0.9018869633103397,1
11,59,35,0,337.0186638854864,1,0.4933039464158399,1
11,59,36,0,399.7537388582935,1,0.3798189414714282,1
11,59,37,0,215.73910347587943,1,1.070593100529948,1
11,59,38,0,323.35054732106005,1,0.5143054251953307,1
11,59,39,0,218.5884798300785,1,0.9902412524575577,1
11,59,40,0,745.9303692348923,1,0.7537781334848118,1
11,59,41,0,386.79486711175514,1,0.39525417374140115,1
11,59,42,0,216.95855122092917,1,1.0502717694697679,1
11,59,43,0,428.22042692977766,1,0.3688803623963914,1
11,59,44,0,306.089265718265,1,0.5933691709638431,1
11,59,45,0,827.7990633305074,1,0.354266558310549,1
11,59,46,0,811.6981256206111,0,0.38307658173031045,1
11,59,47,0,503.45249807480644,1,0.2797445257866049,1
11,59,48,0,262.94518234973265,1,0.668087179903616,1
11,59,49,0,231.9539570268709,1,0.8074464762105811,1
11,59,50,0,259.41071784976253,1,0.6610788152270913,1
11,59,51,0,263.1542942126937,1,0.6521314893893803,1
11,59,52,0,457.3635191674148,0,0.07921023961021978,1
11,59,53,0,229.5563946741209,1,0.8638350905563905,1
11,59,54,0,200.60258307734182,1,1.0476804465441614,1
11,59,55,0,243.62635418519721,1,0.8452747078895982,1
11,59,56,0,252.3931393065994,1,0.7966901097644359,1
11,59,57,0,244.11896485618067,1,0.7646685680046782,1
11,59,58,0,317.6625592707303,1,0.5718042496896305,1
11,59,59,0,271.9986764271926,1,0.6856370744122073,1
11,59,60,0,451.9795623854687,1,0.32863970801453285,1
11,59,61,0,1300.6104908493583,1,0.7509447908740613,1
11,59,62,0,302.2466743311362,1,0.5202756768117285,1
11,59,63,0,313.3605476910308,1,0.5243901570216332,1
11,59,64,0,292.3184885845969,1,0.5490683386929882,1
11,59,65,0,231.38078402945834,1,0.8690882791065223,1
11,59,66,0,905.3474609625057,1,0.6488922646953594,1
11,59,67,0,755.4585895594081,1,0.67619411052074,1
11,59,68,0,367.36957891478625,0,0.4343222399760943,1
11,59,69,0,188.864873078624,1,1.2875350241266923,1
11,59,70,0,270.1931925299576,1,0.6774251286916141,1
11,59,71,0,308.1257821020632,1,0.5553074258553374,1
11,59,72,0,242.02455049257037,1,0.7963434820045903,1
11,59,73,0,236.23392034814833,1,0.7793708276171961,1
11,59,74,0,361.2741111745588,1,0.4783832796267894,1
11,59,75,0,332.4978728513495,0,0.4000914625424167,1
11,59,76,0,270.9556599592689,1,0.6310926528492246,1
11,59,77,0,306.68865339149716,1,0.5242957581381079,1
11,59,78,0,295.24418240088585,1,0.5488305921910497,1
11,59,79,0,245.26823144301935,1,0.85885639134152,1
11,59,80,0,259.469159149457,1,0.7182542588479508,1
11,59,81,0,235.56889627406213,1,0.8130661731688591,1
11,59,82,0,920.313472679425,0,0.6847744934420776,1
11,59,83,0,709.3952845567711,0,0.4651697874510694,1
11,59,84,0,242.95042046891248,1,0.783742031511992,1
11,59,85,0,302.8972161940016,1,0.5936301370637035,1
11,59,86,0,268.6605803224851,1,0.6735660150372739,1
11,59,87,0,285.80013803221493,1,0.6452893040098409,1
11,59,88,0,226.3603638669711,1,0.8647387500547721,1
11,59,89,0,290.96133679861026,1,0.6232844179703783,1
11,59,90,0,255.10122906229836,1,0.6849916060361805,1
11,59,91,0,263.34332462161683,1,0.6900475661924561,1
11,59,92,0,247.53439471962213,1,0.8112904737673436,1
11,59,93,0,1508.666833058977,1,0.5829742352757759,1
11,59,94,0,290.1110321453457,1,0.6181448745622974,1
11,59,95,0,278.535186191816,1,0.6166700007197713,1
11,59,96,0,270.41473674885907,1,0.6750800382343076,1
11,59,97,0,461.49288107262475,0,0.3214580919048282,1
11,59,98,0,305.00641702450264,1,0.5902278269115936,1
11,59,99,0,242.9193409914365,0,0.5841759144191295,1
11,59,100,0,238.17902656408177,1,0.7902045851887861,1
11,59,101,1,260.89112649516574,1,0.678268081638562,1
11,59,102,1,418.5705398014998,1,0.36722847256659014,1
11,59,103,1,243.12060686591167,1,0.7911177487746387,1
11,59,104,1,277.2365763000795,1,0.6562541612655322,1
11,59,105,1,234.366397100403,1,0.7827525933477313,1
11,59,106,1,351.19201624660695,1,0.4774028375511164,1
11,59,107,1,402.1517320541904,1,0.35316093337243726,1
11,59,108,1,1030.3423386953596,1,0.6684752574690029,1
11,59,109,1,241.61576688235297,1,0.7938072455462969,1
11,59,110,1,333.6416645145045,1,0.5311423735225026,1
11,59,111,1,266.99423138768,1,0.6889873199470274,1
11,59,112,1,216.16452392917012,1,0.9254979345012764,1
11,59,113,1,275.9066092868601,1,0.608597308617127,1
11,59,114,1,212.46729167163073,1,0.9822856254131473,1
11,59,115,1,239.44572379138143,1,0.7826333704275903,1
11,59,116,1,426.98474785081464,1,0.35945096748667626,1
11,59,117,1,1037.9566542267755,1,0.42313325599555673,1
11,59,118,1,230.2123090073248,1,0.8174831969185707,1
11,59,119,1,328.74077391517085,1,0.4837305614591259,1
11,59,120,1,333.2949795660348,1,0.5096116798756337,1
11,59,121,1,350.89142545965694,1,0.44953934862421263,1
11,59,122,1,479.80467444982236,0,0.18909714595131927,1
11,59,123,1,998.7143468871855,1,0.3333744580339949,1
11,59,124,1,306.6812498584043,1,0.5225451796209917,1
11,59,125,1,241.20381207504474,1,0.8558940422901139,1
11,59,126,1,477.7177643794475,0,0.08106485403166247,1
11,59,127,1,325.37504010552504,1,0.4937754800846153,1
11,59,128,1,264.9382118727184,1,0.7088397450405088,1
11,59,129,1,224.15070033026277,1,0.848064175669133,1
11,59,130,1,357.9596088633736,1,0.4343097262849742,1
11,59,131,1,266.4865726226128,1,0.6357078641096684,1
11,59,132,1,282.35386614578766,1,0.6688119977121073,1
11,59,133,1,271.1141260686079,1,0.7198701257454156,1
11,59,134,1,332.8816239285114,1,0.5162806534445503,1
11,59,135,1,265.64900204826125,1,0.6722421396931695,1
11,59,136,1,320.7055294285748,1,0.5475575118415987,1
11,59,137,1,229.49067861397108,1,0.8726530394931347,1
11,59,138,1,469.68738515587825,0,0.3013752229734824,1
11,59,139,1,243.06271046982468,1,0.8719153289572663,1
11,59,140,1,266.6818532824126,1,0.7240974953823127,1
11,59,141,1,267.99719538692034,1,0.7416438925786099,1
11,59,142,1,1087.9835492044188,0,0.5178253302819152,1
11,59,143,1,773.8182255483637,0,0.487225731287872,1
11,59,144,1,282.524281102268,1,0.6099720118201168,1
11,59,145,1,357.43587589783596,1,0.40948722093152057,1
11,59,146,1,264.2192343562658,1,0.6890610060193647,1
11,59,147,1,492.7756508537044,1,0.28348253595783657,1
11,59,148,1,462.7551935072825,1,0.3122056819493172,1
11,59,149,1,239.6105371571745,1,0.8464838952432845,1
11,59,150,1,243.6994696954076,1,0.825063470539588,1
11,59,151,1,1179.203602334463,0,0.8052686910316933,1
11,59,152,1,280.99104523236156,1,0.5880248801713042,1
11,59,153,1,360.84911750283095,1,0.4249438242355573,1
11,59,154,1,362.1219457235844,1,0.42864304251465657,1
11,59,155,1,301.439556615224,1,0.5658865088602556,1
11,59,156,1,396.9197393483797,0,0.30832725254765514,1
11,59,157,1,326.9222583411861,1,0.5050431223604119,1
11,59,158,1,256.1319700250304,1,0.7756242988597777,1
11,59,159,1,287.9395763232493,1,0.6426075705127621,1
11,59,160,1,256.8671159141652,1,0.6867739251642936,1
11,59,161,1,291.7963692657205,1,0.5832393768622297,1
11,59,162,1,834.2135012271051,0,0.6111073671436842,1
11,59,163,1,274.2048549523196,1,0.6621920057048126,1
11,59,164,1,326.45125949010304,1,0.517741800663095,1
11,59,165,1,315.7561673430922,1,0.5129650934533528,1
11,59,166,1,547.734937174512,1,0.24849506852442244,1
11,59,167,1,274.708605422709,1,0.6408025833809066,1
11,59,168,1,517.1387724550102,1,0.257601255155085,1
11,59,169,1,498.6246202887742,1,0.2771678401978032,1
11,59,170,1,360.0721861582211,1,0.4220897791150214,1
11,59,171,1,336.38311443176633,1,0.517862840691731,1
11,59,172,1,518.7186173600558,0,0.17899699524101637,1
11,59,173,1,910.9612340489803,1,0.6198681702759974,1
11,59,174,1,262.5266387030911,1,0.7175933177597402,1
11,59,175,1,455.855924390781,1,0.31911123135834585,1
11,59,176,1,338.2307249587891,1,0.5175566347595549,1
